,state,name,lat,lon,type,capacity(MW),production (GWh)
5021,NC,Kelford,36.154227,-77.218502,SOLAR,5.0,0.0
5022,NC,Kenansville,34.96,-78.04,SOLAR,2.0,3.7260000000000004
5023,NC,"Kenansville Solar 2, LLC",34.957778000000005,-77.981667,SOLAR,2.0,0.0
5024,NC,"Kenansville Solar Farm, LLC",34.97,-77.976111,SOLAR,4.5,0.001
5025,NC,Kenneth Solar,36.4338,-78.1526,SOLAR,3.0,0.0
5026,NC,Kings Mountain Energy Center,35.2025,-81.363056,GAS,723.8,0.0
5027,NC,Kinston,35.370556,-77.608333,SOLAR,2.0,3.075
5028,NC,Kinston Solar,35.351436,-77.47228299999999,SOLAR,5.0,0.0
5029,NC,Kirkwall Holdings,34.988889,-78.1375,SOLAR,5.0,0.0
5030,NC,Kitty Hawk,36.0667,-75.6997,OIL,47.6,0.0
5031,NC,L V Sutton,34.283056,-77.98527800000001,GAS,1492.9,3866.319991
5032,NC,Lake Lure,35.425909999999995,-82.184005,HYDRO,3.6,7.995239999999999
5033,NC,Lake Solar Center LLC,35.803889,-77.873889,SOLAR,5.0,0.0
5034,NC,Landis Delivery No 2,35.5406,-80.6117,OIL,2.2,-0.05
5035,NC,Langley PV1,35.801944,-77.848889,SOLAR,5.0,0.0
5036,NC,Lanier Solar,34.898889000000004,-77.80888900000001,SOLAR,4.9,0.0
5037,NC,Laurinburg Solar,34.756481,-79.430243,SOLAR,5.0,0.0
5038,NC,Lenoir Farm,35.331666999999996,-77.666389,SOLAR,5.0,8.725
5039,NC,Lenoir Farm 2,35.35,-77.475,SOLAR,5.0,8.642000000000001
5040,NC,Lewiston Solar,36.141110999999995,-77.211111,SOLAR,5.0,0.146
5041,NC,Lexington,35.7736,-80.2594,OIL,3.6,-0.06
5042,NC,Lexington Health Center,35.8308,-80.2486,OIL,1.8,-0.035
5043,NC,Lexington Hickory Street,35.8075,-80.2653,OIL,1.8,0.0
5044,NC,Lillington Solar,35.368,-78.801,SOLAR,5.0,0.0
5045,NC,Lincoln,35.4317,-81.0347,OIL,1753.6,70.38600000000001
5046,NC,Lincolnton High School,35.4769,-81.2736,OIL,1.8,0.039
5047,NC,Little River PV 1,35.538889000000005,-79.804167,SOLAR,5.0,0.0
5048,NC,Littlefield Solar Center LLC,35.433889,-77.438056,SOLAR,5.0,0.0
5049,NC,Lockville Hydropower,35.6184,-79.0912,HYDRO,1.2,1.9180000000000001
5050,NC,Long Creek Waste Water Plant,35.3119,-81.1414,OIL,5.1,0.27244
5051,NC,Longhorn Holdings,34.971111,-79.616111,SOLAR,5.0,0.0
5052,NC,Lookout Shoals,35.7575,-81.0894,HYDRO,25.8,95.959
5053,NC,Lotus Solar,36.138889,-79.54055600000001,SOLAR,4.0,0.0
5054,NC,Louisburg Solar,36.098,-78.173,SOLAR,5.0,0.0
5055,NC,Loy Farm Solar,36.098889,-79.493889,SOLAR,2.0,0.0
5056,NC,Maiden Community Center,35.5772,-81.2081,OIL,1.8,0.051
5057,NC,Maiden Finger Street,35.5753,-81.2278,OIL,1.8,0.0
5058,NC,Manning PV 1,36.119167,-79.521389,SOLAR,5.0,0.0
5059,NC,Manway Solar Farm,34.745833000000005,-78.42944399999999,SOLAR,5.0,0.0
5060,NC,Mariposa Solar Center LLC,35.373889,-81.08694399999999,SOLAR,5.0,0.0
5061,NC,Market Farm,36.390278,-79.647222,SOLAR,4.9,1.123
5062,NC,Marshall,35.5975,-80.9658,COAL,1996.0,9408.050045999998
