,state,name,lat,lon,type,capacity(MW),production (GWh)
6089,NY,High Falls - Saranac NY,44.6389,-73.7492,HYDRO,15.0,75.82300000000001
6090,NY,High Sheldon Wind Farm,42.7794,-78.4269,WIND,112.0,270.677
6091,NY,Higley,44.5306,-74.9331,HYDRO,12.0,33.444
6092,NY,Hillburn,41.1269,-74.1653,GAS,46.5,0.258
6093,NY,Hilton NY Co Gen Plant,40.7625,-73.979167,GAS,1.8,11.652000000000001
6094,NY,Hofstra University,40.7139,-73.6003,GAS,2.2,13.106
6095,NY,Hollow Dam Power Partnership,44.296453,-75.33614200000001,HYDRO,1.0,3.049
6096,NY,Holtsville Facility,40.817037,-73.066265,OIL,567.0,35.961999999999996
6097,NY,Honeywell Farms,40.6986,-73.8028,GAS,4.4,11.059000000000001
6098,NY,Howard Wind Farm,42.315278,-77.538333,WIND,59.5,133.174
6099,NY,Hudson Avenue,40.7052,-73.9807,OIL,108.9,1.112
6100,NY,Hudson Falls Hydroelectric Project,43.2958,-73.5956,HYDRO,44.0,197.30200000000002
6101,NY,Huntington Resource Recovery Facility,40.8814,-73.2906,BIOMASS,28.0,189.67
6102,NY,Huntley Power,42.97,-78.93,COAL,780.0,1203.980042
6103,NY,HVCC Cogen Plant,42.696944,-73.68,OIL,8.1,13.965
6104,NY,Hydraulic Race,43.170947999999996,-78.691551,HYDRO,3.0,9.328
6105,NY,Hyland LFGTE Facility,42.2853,-78.0061,BIOMASS,6.4,31.579
6106,NY,Indeck-Corinth Energy Center,43.25,-73.8125,GAS,147.0,876.699005
6107,NY,Indeck-Olean Energy Center,42.085944,-78.45425,GAS,90.6,332.762002
6108,NY,Indeck-Oswego Energy Center,43.471745,-76.49347399999999,GAS,57.4,65.294
6109,NY,Indeck-Silver Springs Energy Center,42.6544,-78.0772,GAS,56.6,37.226659999999995
6110,NY,Indeck-Yerkes Energy Center,42.9671,-78.9182,GAS,59.9,67.54899999999999
6111,NY,Independence,43.495,-76.4511,GAS,1086.1,5996.3635
6112,NY,Indian Point 2,41.270556,-73.9527,NUCLEAR,1299.0,8330.556
6113,NY,Indian Point 3,41.2706,-73.9526,NUCLEAR,1012.0,8977.699
6114,NY,Inghams,43.061017,-74.764347,HYDRO,6.0,28.366
6115,NY,Jamaica Bay Peaking,40.6097,-73.7622,OIL,60.5,21.433000000000003
6116,NY,James A Fitzpatrick,43.521390000000004,-76.408394,NUCLEAR,882.0,5828.694
6117,NY,Jarvis (Hinckley),43.3121,-75.109,HYDRO,9.0,26.453000000000003
6118,NY,Jericho Rise Wind Farm LLC,44.888889,-74.10333299999999,WIND,77.7,0.0
6119,NY,Johnsonville Dam,42.920374,-73.508886,HYDRO,4.0,10.071
6120,NY,Jordanville Wind Farm,43.5,-75.0,WIND,80.0,0.0
6121,NY,Kamargo,44.0117,-75.7967,HYDRO,6.0,22.726
6122,NY,Kensico,41.0851,-73.7748,HYDRO,3.0,0.0
6123,NY,Kent Falls,44.7053,-73.5967,HYDRO,12.4,54.931999999999995
6124,NY,Keuka,42.494167,-77.119444,HYDRO,2.0,0.0
6125,NY,KIAC Cogeneration,40.6417,-73.7778,GAS,171.2,734.159003
6126,NY,Kings Falls Hydroelectric,43.917266999999995,-75.633822,HYDRO,1.6,0.0
6127,NY,Kings Park Solar I,40.868294,-73.24928100000001,SOLAR,2.0,0.0
6128,NY,Kings Park Solar II,40.868294,-73.24928100000001,SOLAR,2.0,0.0
6129,NY,Kosterville,43.614218,-75.332705,HYDRO,1.0,3.23334
6130,NY,Lachute Hydro Lower,43.849028999999994,-73.420701,HYDRO,3.8,15.559000000000001
6131,NY,Lachute Hydro Upper,43.843869,-73.431207,HYDRO,5.2,15.599
6132,NY,Leavenworth Greenworks LLC,40.925278000000006,-72.76333299999999,SOLAR,9.5,0.0
6133,NY,Lederle Laboratories,41.0772,-74.0181,GAS,23.4,127.90031599999999
6134,NY,Lewiston Niagara,43.1428,-79.0215,HYDRO,240.0,-315.31
6135,NY,Lighthouse Hill,43.524103000000004,-75.970318,HYDRO,8.0,25.404
6136,NY,Little Falls Hydro,43.040335,-74.85062099999999,HYDRO,13.0,56.298
6137,NY,Lockport,43.161947,-78.74497099999999,GAS,221.3,388.4037
